SeriesID,SeriesName,Source,definition,Notes,Currency,UoM,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CFIN,Real gross fixed investment (US$ at 2010 prices),EIU calculation,"Gross investment (fixed plus stockbuilding) at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ exchange rate in 2010.",Data revised due to base year change from 2005 to 2010,$,bn,na,na,na,na,na,na,na,na,na,na,na,289.1,280.6,277,296,301.9,306.6,322.5,348.1,361.2,374,381.4,373,328.5,335.7,367,366.5,377.7,389.2,407.1,436.5,444.5,462.4,463.7,467.7,470.2,494.1,502.8,486,415.4,437.6,438.2,370.8,348.9,355.2,357.1,379.5,396.4,407.6,397.1,355.1,427.4,462.2,476.2,488.6,495.9,496.3,491.8,484,474.5,464.6,455.3,447.8,442.6,440.4,441.6,446.2,454.4,465.8,480.1,496.7,514.9,533.5,551.5,567.5,580,587.1,587.1,577.6,556.5,521.2
CFIN,Real gross fixed investment (US$ at 2010 prices),EIU calculation,"Gross investment (fixed plus stocbuilding) at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ exchange rate in 2010.",Data revised due to base year change from 2005 to 2010,$,bn,na,na,na,na,na,na,na,na,na,na,218.8,203.8,224.7,254.5,269.2,273.3,270.6,305.7,366.3,373.5,345.8,306,312.7,323.3,344.3,341.5,347.4,336.3,364,372.9,386.9,391.1,397.6,407.4,412.4,434.5,448.8,465.5,432.3,351.4,404.5,402.6,423.7,441.1,481.1,501.8,519.9,540.3,522.7,534.1,471.9,512.6,567.4,595.3,616.7,636.5,651.2,662.2,670.4,676.6,681.7,686.2,690.8,696.1,702.5,710.3,719.8,731.3,744.9,760.5,778.2,797.8,819.1,841.9,865.7,890.2,914.7,938.7,961.5,982.3,1000.3
CEXP,Real exports of G&S (US$ at 2010 prices),EIU calculation,"Exports of goods and services at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ exchange rate in 2010.",Data revised due to base year change from 2005 to 2010,$,bn,na,na,na,na,na,na,na,na,na,na,262.6,281.5,290.8,288.9,316.9,342.3,337.5,338.7,355.5,393.7,442.5,540,533.3,501.3,541.4,578.7,613.8,689.7,738.6,775.1,887.3,941.1,981,998.6,1102.4,1179.5,1330.9,1454,1472.6,1262.3,1439.5,1562.2,1617.9,1637.2,1713.8,1797.3,1838.6,1938,1985.5,2004.9,1801.2,1960,2042.3,2100.6,2169.2,2232.5,2297.9,2365.1,2433.7,2503.4,2574,2645.3,2716.9,2788.8,2860.7,2932.6,3004.4,3075.9,3147.1,3218,3288.7,3359.1,3429.4,3499.5,3569.7,3640.1,3710.9,3782.3,3854.5,3927.8,4002.4
CEXP,Real exports of G&S (US$ at 2010 prices),EIU calculation,"Exports of goods and services at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ exchange rate in 2010.",,$,bn,na,na,na,na,na,na,na,na,na,na,193.4,202.9,200.5,210.3,224.7,229.7,227.2,233.6,253,278.2,290,307.8,325.7,326.9,353.8,385.8,402.2,454.2,494.2,518.1,586.9,605.9,617.7,611.7,641.3,667.7,709.5,729.9,730,652.7,706.9,753.6,777.3,793.4,819.4,855.8,870.7,911,952.9,967.2,811.3,882,933.2,977,1015.7,1053.4,1086.2,1115.5,1142.2,1167.3,1191.7,1216,1241.1,1267.2,1294.9,1324.5,1356.1,1389.7,1425.4,1463,1502.3,1542.8,1584,1625.4,1666.3,1705.8,1743,1776.9,1806.3,1829.9,1846.4
CEXP,Real exports of G&S (US$ at 2010 prices),EIU calculation,"Exports of goods and services at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ exchange rate in 2010.",Data revised due to base year change from 2005 to 2010,$,bn,na,na,na,na,na,na,na,na,na,na,na,189.4,186.4,194.6,208.9,216.9,221.5,228.6,241.2,262.9,279.8,277,295.7,321.7,354.7,400.6,405.9,427.1,437.5,431.8,487.5,498.7,486.2,478.6,504.5,525.1,570.5,602.3,581.6,479.2,533.2,566.7,576.6,580,593.5,618,630,668.2,678.9,691.8,591.4,657.6,700.6,726.8,749.7,768.9,783.8,795.5,804.7,812.2,818.7,824.7,830.8,837.4,844.7,853.1,862.8,873.7,886,899.6,914.2,929.8,945.9,962.2,978.2,993.3,1006.9,1018.3,1026.7,1031.2,1030.8
CEXP,Real exports of G&S (US$ at 2010 prices),EIU calculation,"Exports of goods and services at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ exchange rate in 2010.",Data revised due to base year change from 2005 to 2010,$,bn,na,na,na,na,na,na,na,na,na,na,218.6,217,218.8,222.6,236.9,250.1,260,276.2,278.6,291.4,306.6,306.2,319.4,333,362.6,395.6,423.6,475.7,488.4,502,546.9,558.8,564.9,578,604.9,652.7,735.7,720.9,723.8,663,701.7,752.3,757.2,763.7,765.4,786.9,808.4,852.2,878,901.3,753.4,778.3,865.6,883.8,906.2,931.9,961.7,994.8,1030.7,1068.7,1108.3,1149.1,1190.8,1232.9,1275.3,1317.8,1360.2,1402.6,1445,1487.4,1530.1,1573.2,1617,1662,1708.5,1757,1808.1,1862.5,1920.8,1983.8,2052.4
CIMP,Real imports of G&S (US$ at 2010 prices),EIU calculation,"Imports of goods and services at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ exchange rate in 2010.",Data revised due to base year change from 2005 to 2010,$,bn,na,na,na,na,na,na,na,na,na,na,310.4,301.4,298.1,305.5,323.5,338.2,348.3,363.3,380.8,415.2,464.2,523.5,535.5,499.5,540.7,579.8,604.4,660.6,719.5,781.4,869.5,879.6,856.9,905,967.6,1027.7,1146,1220.3,1243,1122.1,1264,1358.2,1365.3,1403.5,1457.8,1536,1603.5,1696.2,1760.2,1805.4,1642.3,1755.9,1846.3,1908.3,1974.9,2043.3,2107.7,2169.3,2229.4,2289.1,2349.2,2410.6,2473.8,2539.3,2607.6,2678.9,2753.1,2830.3,2910.3,2992.7,3077.1,3162.8,3249.1,3335.2,3419.8,3502,3580.4,3653.5,3719.8,3777.5,3824.8
CIMP,Real imports of G&S (US$ at 2010 prices),EIU calculation,"Imports of goods and services at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ exchange rate in 2010.",,$,bn,na,na,na,na,na,na,na,na,na,na,202.6,200,207,201.7,208.9,218.9,233.1,251.1,272,295.1,309.8,318.2,323.2,312.4,340.7,367.1,375.6,405.6,453.9,483.2,561,574.4,585.5,590.8,623.6,664.1,704.2,744.4,751.8,682.6,741,785.9,788.6,808.4,848.1,896.6,922.5,965.8,995.3,1019.1,895.1,969.7,1029.5,1066,1104.1,1136.8,1170.8,1205.5,1240.7,1276,1311.1,1345.9,1380,1413.5,1446,1477.8,1508.6,1538.5,1567.7,1596.3,1624.4,1652.2,1680.1,1708.3,1737.1,1767,1798.5,1831.9,1867.9,1907,1949.8
CIMP,Real imports of G&S (US$ at 2010 prices),EIU calculation,"Imports of goods and services at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ exchange rate in 2010.",Data revised due to base year change from 2005 to 2010,$,bn,na,na,na,na,na,na,na,na,na,na,na,178.8,178.2,173.7,195.5,204.3,216.2,240.1,255.2,277.9,303.5,306.8,327.1,290,315.2,346.6,344.1,380.3,413.7,431.4,482.8,492.7,496.5,499.5,519.7,541.3,586.6,615.1,589.2,512.6,573.2,580,532.2,518.1,535.4,569.1,592.7,631.7,649.7,646.6,561.6,632.8,683.9,708.8,727.6,743.3,757.4,770.2,781.8,792.3,802,810.9,819.1,826.9,834.4,841.5,848.5,855.3,862.2,869,876,883,890.3,897.7,905.3,913.1,921.1,929.2,937.5,945.9,954.3
CIMP,Real imports of G&S (US$ at 2010 prices),EIU calculation,"Imports of goods and services at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ exchange rate in 2010.",Data revised due to base year change from 2005 to 2010,$,bn,na,na,na,na,na,na,na,na,na,na,189.5,184.1,192.4,204.2,223.5,228.7,243.9,262.8,295.2,316.2,317.5,303.2,323.1,333,352,370.6,404.7,444,477.3,511.7,559.8,594.3,625.6,637.3,676.9,723.7,798.4,773.5,755.2,694.8,749.8,762,776.9,800.8,827.6,872.4,906.9,930.9,956.2,982.3,807.3,865.2,953.2,982.1,1009.5,1041.4,1074.6,1109.1,1144.8,1181.6,1219.4,1258.1,1297.7,1338.1,1379.3,1421.3,1464.1,1507.7,1552.1,1597.4,1643.6,1690.7,1739,1788.4,1839.1,1891.1,1944.7,2000,2057.1,2116.1,2177.4
CDMD,Real domestic demand (US$ at 2010 prices),EIU calculation,"Total domestic expenditure (including stockbuilding) at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ exchange rate in 2010.",Data revised due to base year change from 2005 to 2010,$,bn,na,na,na,na,na,na,na,na,na,na,1657.9,1665.5,1616.5,1669.5,1755.5,1839.5,1953.7,2034.9,2165.4,2323.5,2559.3,2718.7,2782.4,2751.5,2819.2,2866.3,2880.6,2911.9,2974.2,3052.1,3119.8,3130.4,3057.8,3067.2,3044.7,3054.5,3147.8,3200.7,3228.4,3124.5,3219,3325.8,3300,3339.2,3396.1,3436.8,3540,3640.4,3704.8,3752.4,3588.9,3678.7,3845.8,3933.5,4007.3,4085.7,4151.9,4209.3,4260.9,4309.5,4357.5,4406.7,4458.9,4515.4,4577.1,4644.8,4718.6,4798.5,4884.1,4974.7,5069.1,5166,5263.5,5359.5,5451.6,5536.8,5612.2,5674.2,5718.8,5742.1,5739.3
CDMD,Real domestic demand (US$ at 2010 prices),EIU calculation,"Total domestic expenditure (including stockbuilding) at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ exchange rate in 2010.",,$,bn,na,na,na,na,na,na,na,na,na,na,1492.7,1496.7,1542,1546.9,1565.8,1596.4,1649.1,1703.8,1782.4,1859.1,1917.8,1926.5,1942.2,1919.4,1966,2004.7,2024.9,2050.1,2134.2,2210.7,2311.8,2353.1,2379.1,2411,2477.1,2534.1,2599,2681.9,2692.5,2626.4,2678.3,2735.9,2725.1,2745.7,2785.8,2827.1,2866.7,2938.6,2979.3,3042.6,2835.6,2993.4,3117,3171.9,3223.6,3270.2,3314.3,3356.5,3397.2,3437,3476.1,3514.9,3553.7,3592.6,3631.9,3671.7,3711.9,3752.7,3793.9,3835.4,3877.2,3918.9,3960.3,4001,4040.8,4079.2,4115.6,4149.7,4180.7,4208,4230.9
CDMD,Real domestic demand (US$ at 2010 prices),EIU calculation,"Total domestic expenditure (including stockbuilding) at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ exchange rate in 2010.",Data revised due to base year change from 2005 to 2010,$,bn,na,na,na,na,na,na,na,na,na,na,na,1407.4,1415.3,1421,1469.9,1509.6,1558.1,1623.2,1701,1755.4,1798.2,1838.2,1852,1768.3,1785.1,1820.8,1834.8,1884.6,1941.3,1996,2069.7,2107.6,2130.6,2146,2165.4,2187.6,2226.4,2253.1,2227.1,2136.8,2175.6,2167.6,2044,1986.9,1992.4,2014.8,2055.2,2090.9,2115.1,2105,1930.4,2054.7,2152.7,2194.4,2229.4,2253.1,2271.2,2284.9,2295.2,2303.1,2309.4,2314.8,2319.8,2325.1,2331,2337.8,2345.7,2354.7,2364.7,2375.7,2387.4,2399.4,2411.2,2422.3,2431.9,2439.3,2443.5,2443.5,2438.2,2426.4,2406.6
CDMD,Real domestic demand (US$ at 2010 prices),EIU calculation,"Total domestic expenditure (including stockbuilding) at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ exchange rate in 2010.",Data revised due to base year change from 2005 to 2010,$,bn,na,na,na,na,na,na,na,na,na,na,1228.8,1216.2,1247.7,1313.3,1350.5,1391.9,1440.8,1519.5,1645,1691.2,1682.8,1648.3,1667.8,1706.3,1764.9,1790.2,1838.4,1882.7,1973.3,2051.9,2135.5,2205.1,2276,2350.2,2420,2498.1,2545.9,2604.3,2576.6,2457,2531.9,2533.6,2585.7,2643,2732.7,2814.4,2897.7,2942.7,2954.9,3009.8,2703.3,2901.5,3057,3114.6,3170.5,3231.2,3286.1,3336.9,3385.3,3432.6,3480.3,3529.3,3580.7,3635.2,3693.4,3755.6,3822.2,3893.1,3968.3,4047.4,4130.1,4215.6,4303.1,4391.7,4480.2,4567.3,4651.4,4730.8,4803.7,4868.1,4921.7
CRES,Rebasing residual (US$ at 2010 prices),EIU calculation,"The difference between the sum of all rebased (US$ 2010 constant price) GDP components, and rebased GDP. ",Without this residual the sum of all the rebased GDP components would not grow at the same pace as the original GDP data because rebasing alters the relative importance of individual GDP components.,$,bn,na,na,na,na,na,na,na,na,na,na,431.3,408.7,434.6,420.8,385.5,346,296.7,257.7,205.7,139.1,36.9,-14.6,-18.8,-19.2,-18.3,-18.6,-19.1,-16.8,-16.7,-17,-13.8,-11.4,-6.6,-8.2,-4.8,-3.1,-1.4,0,-0.1,-1.9,0.2,0.3,-0.7,-1.2,-1.8,-2.6,-0.4,5.3,0.4,21.3,29.6,5.2,6.5,7.4,8.2,9.3,9.9,10,9.8,9.4,9.1,8.8,8.7,8.8,9.3,10,11.2,12.6,14.4,16.5,18.8,21.3,23.9,26.4,28.8,30.9,32.4,33.3,33.4,32.3,30
CRES,Rebasing residual (US$ at 2010 prices),EIU calculation,"The difference between the sum of all rebased (US$ 2010 constant price) GDP components, and rebased GDP. ",,$,bn,na,na,na,na,na,na,na,na,na,na,1.1,1.2,1.2,1.3,1.3,1.3,1.4,1.4,1.4,1.5,1.6,1.4,1.2,1.2,1.1,1.1,1.1,1.1,1.3,1.4,1.3,1.4,1.4,1.1,1.1,1.2,1.3,1.2,1,0.8,0.9,0.7,0.6,0.4,0.6,0.1,0.1,0,-0.1,0.1,0.1,-1.2,-1,-1,-1,-1,-1.1,-1.1,-1.2,-1.3,-1.4,-1.5,-1.5,-1.6,-1.7,-1.8,-1.9,-2,-2.1,-2.2,-2.2,-2.3,-2.4,-2.5,-2.6,-2.7,-2.8,-2.9,-3.1,-3.2,-3.4
CRES,Rebasing residual (US$ at 2010 prices),EIU calculation,"The difference between the sum of all rebased (US$ 2010 constant price) GDP components, and rebased GDP. ",Without this residual the sum of all the rebased GDP components would not grow at the same pace as the original GDP data because rebasing alters the relative importance of individual GDP components.,$,bn,na,na,na,na,na,na,na,na,na,na,na,-14.9,-15.7,-14.9,-10.5,-7.7,-3.7,-5.9,-12.1,-7.4,-7.6,-31.6,-31.4,-26.1,-10.2,-6.7,-1.9,0.1,-1.7,-2.1,0.8,-1.5,-3,-2.9,-2.1,-1.9,0,-0.1,-1,-3,0,-0.8,0.3,1,0.8,1,1.3,2.9,3.3,3.6,1.2,-0.4,1.2,1.7,2,2.4,2.6,2.9,3,3.2,3.3,3.4,3.5,3.6,3.6,3.7,3.7,3.7,3.7,3.8,3.8,3.8,3.9,3.9,4,4,4.1,4.1,4.2,4.3,4.4
CRES,Rebasing residual (US$ at 2010 prices),EIU calculation,"The difference between the sum of all rebased (US$ 2010 constant price) GDP components, and rebased GDP. ",Without this residual the sum of all the rebased GDP components would not grow at the same pace as the original GDP data because rebasing alters the relative importance of individual GDP components.,$,bn,na,na,na,na,na,na,na,na,na,na,-28.9,-28.6,-29.6,-34.9,-38,-32.8,-32.9,-32.1,-41.4,-38.6,-32.2,-29.6,-36,-37.7,-42.6,-38.5,-36.4,-2.9,-1.8,5.5,-3,7.8,9.6,7.8,3.3,-6.3,2.8,-7,-7.4,8,0,-8.5,-14.6,1.4,11.3,16.3,-6.8,-22.9,0,-10.9,-18.8,-11.2,-8.9,-8.9,-8.8,-8.3,-7.7,-6.8,-5.9,-4.9,-3.9,-2.9,-2,-1.1,-0.2,0.6,1.2,1.8,2.3,2.8,3.1,3.4,3.7,4,4.4,4.8,5.3,6,6.9,8.1,9.6
AGDP,Real GDP (PPP US$ at 2010 prices),EIU calculation,"Gross domestic product (GDP) at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ PPP exchange rate in 2010.",Data revised due to base year change from 2005 to 2010,PPP,bn,na,na,na,na,na,na,na,na,na,na,1913,1925,1915,1943,2000,2052,2098,2125,2198,2287,2412,2549,2587,2562,2625,2667,2690,2740,2789,2838,2927,2980,2975,2954,2975,3001,3121,3218,3240,3057,3181,3308,3328,3347,3420,3463,3537,3643,3683,3723,3539,3643,3793,3873,3944,4014,4078,4137,4193,4248,4302,4357,4414,4473,4534,4599,4667,4738,4812,4888,4965,5044,5123,5200,5275,5346,5411,5468,5516,5551,5572
AGDP,Real GDP (PPP US$ at 2010 prices),EIU calculation,"Gross domestic product (GDP) at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ PPP exchange rate in 2010.",,PPP,bn,na,na,na,na,na,na,na,na,na,na,1310,1325,1356,1374,1397,1419,1451,1490,1558,1627,1677,1692,1717,1708,1748,1787,1812,1853,1920,1983,2064,2106,2129,2147,2203,2241,2300,2355,2358,2292,2334,2387,2396,2410,2434,2459,2484,2545,2592,2639,2429,2563,2665,2720,2766,2812,2849,2882,2910,2936,2961,2986,3012,3040,3070,3104,3140,3179,3221,3265,3312,3360,3408,3456,3501,3544,3581,3611,3633,3643,3640
AGDP,Real GDP (PPP US$ at 2010 prices),EIU calculation,"Gross domestic product (GDP) at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ PPP exchange rate in 2010.",Data revised due to base year change from 2005 to 2010,PPP,bn,na,na,na,na,na,na,na,na,na,na,na,1369,1374,1392,1437,1478,1522,1567,1634,1691,1724,1734,1746,1731,1770,1823,1849,1885,1916,1946,2025,2061,2066,2070,2096,2117,2157,2186,2165,2049,2084,2101,2038,2000,2001,2015,2043,2078,2095,2101,1914,2028,2118,2160,2199,2226,2244,2257,2265,2270,2273,2275,2278,2282,2288,2296,2306,2319,2334,2351,2370,2390,2411,2430,2448,2462,2472,2475,2470,2455,2427
AGDP,Real GDP (PPP US$ at 2010 prices),EIU calculation,"Gross domestic product (GDP) at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ PPP exchange rate in 2010.",Data revised due to base year change from 2005 to 2010,PPP,bn,na,na,na,na,na,na,na,na,na,na,1132,1125,1147,1195,1222,1272,1312,1383,1462,1500,1511,1494,1500,1537,1597,1637,1678,1761,1827,1887,1953,2006,2050,2118,2166,2231,2291,2345,2338,2242,2288,2318,2351,2402,2471,2529,2573,2618,2650,2688,2424,2583,2728,2771,2818,2869,2917,2963,3008,3054,3101,3149,3199,3251,3307,3365,3427,3492,3560,3630,3704,3779,3856,3934,4012,4089,4165,4238,4307,4371,4428
ACPR,Real private consumption (PPP US$ at 2010 prices),EIU calculation,"Private consumption expenditure at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ PPP exchange rate in 2010.",Data revised due to base year change from 2005 to 2010,PPP,m,na,na,na,na,na,na,na,na,na,na,1148000,1146000,1133000,1148000,1172000,1195000,1241000,1283000,1315000,1359000,1417000,1477000,1516000,1519000,1539000,1565000,1589000,1603000,1624000,1664000,1693000,1715000,1692000,1699000,1704000,1719000,1745000,1741000,1744000,1745000,1755000,1788000,1815000,1825000,1844000,1878000,1920000,1954000,1984000,2016000,1891000,1916000,2008000,2053000,2090000,2131000,2170000,2211000,2252000,2293000,2335000,2376000,2417000,2457000,2496000,2534000,2572000,2609000,2645000,2679000,2714000,2747000,2781000,2814000,2847000,2881000,2916000,2952000,2989000,3029000,3072000
ACPR,Real private consumption (PPP US$ at 2010 prices),EIU calculation,"Private consumption expenditure at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ PPP exchange rate in 2010.",,PPP,m,na,na,na,na,na,na,na,na,na,na,705500,719500,743100,748700,754100,768300,796100,822200,848600,877900,899900,905900,915000,916200,930400,948100,965500,970900,1010000,1045000,1084000,1111000,1134000,1150000,1171000,1200000,1228000,1260000,1265000,1270000,1293000,1300000,1294000,1303000,1314000,1333000,1355000,1378000,1389000,1415000,1314000,1358000,1440000,1470000,1497000,1521000,1546000,1571000,1595000,1618000,1641000,1664000,1685000,1707000,1727000,1747000,1766000,1784000,1802000,1819000,1835000,1851000,1866000,1881000,1895000,1909000,1922000,1936000,1949000,1962000,1975000
ACPR,Real private consumption (PPP US$ at 2010 prices),EIU calculation,"Private consumption expenditure at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ PPP exchange rate in 2010.",Data revised due to base year change from 2005 to 2010,PPP,m,na,na,na,na,na,na,na,na,na,na,na,800500,807900,806300,830300,854400,889100,921700,959100,997500,1018000,1043000,1061000,1029000,1044000,1060000,1073000,1110000,1148000,1180000,1210000,1218000,1218000,1226000,1238000,1255000,1272000,1287000,1273000,1254000,1267000,1267000,1220000,1191000,1192000,1215000,1229000,1248000,1260000,1264000,1128000,1169000,1235000,1260000,1280000,1295000,1309000,1320000,1331000,1340000,1348000,1355000,1361000,1366000,1369000,1372000,1374000,1375000,1375000,1375000,1374000,1372000,1371000,1369000,1367000,1364000,1362000,1361000,1359000,1358000,1357000
ACPR,Real private consumption (PPP US$ at 2010 prices),EIU calculation,"Private consumption expenditure at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ PPP exchange rate in 2010.",Data revised due to base year change from 2005 to 2010,PPP,m,na,na,na,na,na,na,na,na,na,na,633500,635800,643900,672200,689200,724500,767300,806900,866000,899300,909500,904700,913300,940900,971800,993000,1030000,1082000,1127000,1177000,1230000,1273000,1315000,1359000,1402000,1437000,1460000,1494000,1489000,1448000,1465000,1463000,1489000,1528000,1563000,1610000,1665000,1684000,1708000,1727000,1538000,1612000,1693000,1712000,1735000,1765000,1794000,1822000,1850000,1879000,1908000,1939000,1970000,2003000,2037000,2073000,2109000,2148000,2187000,2227000,2268000,2309000,2350000,2391000,2430000,2468000,2503000,2536000,2565000,2589000,2608000
AGCE,Real government consumption (PPP US$ at 2010 prices),EIU calculation,"Government consumption expenditure at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ PPP exchange rate in 2010.",Data revised due to base year change from 2005 to 2010,PPP,m,na,na,na,na,na,na,na,na,na,na,399300,417600,413300,411300,416300,419600,425800,428300,434600,425400,434000,444600,469500,473000,488900,499800,513100,517700,530000,536500,545200,548200,554800,558900,555600,558900,565100,574700,596100,615000,623700,629600,637700,646800,657700,676800,704100,715700,724400,743900,771400,791400,800900,813700,828400,842500,854800,865800,876000,885900,895800,905900,916700,928100,940400,953700,968000,983300,999500,1016000,1034000,1052000,1070000,1087000,1104000,1120000,1134000,1145000,1154000,1159000,1160000
AGCE,Real government consumption (PPP US$ at 2010 prices),EIU calculation,"Government consumption expenditure at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ PPP exchange rate in 2010.",,PPP,m,na,na,na,na,na,na,na,na,na,na,306000,314700,328400,337000,344300,354600,363800,374000,386700,392600,405000,419300,432600,448000,449500,449800,460100,464800,461600,468700,477600,482400,491000,500500,511000,517600,525000,534400,540200,553400,560200,566300,575400,584000,591600,597500,605800,614300,619100,625300,605200,634800,639900,643700,650200,656700,666100,677600,690700,704800,719400,734000,748300,762000,774800,786600,797100,806500,814700,821900,828000,833500,838400,843300,848500,854500,861800,871000,882800,898000,917300
AGCE,Real government consumption (PPP US$ at 2010 prices),EIU calculation,"Government consumption expenditure at constant market prices, rebased to 2010 constant prices and translated into US$ using the LCU:$ PPP exchange rate in 2010.",Data revised due to base year change from 2005 to 2010,PPP,m,na,na,na,na,na,na,na,na,na,na,na,290600,299100,309900,315100,323900,331900,347400,360900,362800,371400,378600,382200,376100,369800,358100,359600,360000,366500,370600,383200,404200,409700,415400,418100,420400,418400,420600,426100,425800,428700,420000,412200,407500,405000,402700,405400,405200,405700,402300,408600,418400,414200,416700,418000,419200,423200,429000,436000,443700,451400,458800,465400,470900,475200,478000,479300,479100,477500,474700,470800,466200,461300,456500,452400,449600,448800,450700,456300,466400,482000
